Series,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,noc
NY.GDP.MKTP.KD.ZG,7.583589277009452,11.2038906187628,10.1561172182462,10.6957231497208,7.93718642275181,8.99794750184562,-0.0796470240319991,2.99502646342846,16.2419518797079,13.5657021560072,7.30733553016523,10.9510709730978,12.1465549640365,5.58746370670049,6.47616149247618,3.24281934256108,0.322503061045936,1.03529941012512,5.55508710882333,6.2078159669927,1.67044156640739,5.33992699809598,2.08249993370768,3.35910159101924,0.933213548560559,4.0369404220578,4.19014450931724,7.13971126453339,2.91001619909804,0.574747005591661,7.31519905105782,7.72611517261879,7.75926616781504,4.11675641329255,7.42784517217655,6.6029249274453,5.92829113242992,3.79045235024513,4.11555506859686,3.33049252877015,8.67165527699174,0.334070643441066,-0.114220927907823,1.39391296405174,4.7844674262581,4.13407661867554,5.58266795932438,6.0332135706837,3.25116336079073,0.883120393565378,5.66851511790733,5.56113907589013,2.58765384384346,4.41550158737924,3.91912689280952,2.48582628898106,4.52168030880658,4.27659595115593,4.0703218874397,4.15613798897733,-1.85728927811242,8.61199034846989,6.83288663572093,1.99703998799328,2.6734553226234823,ISR
EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,ISR
EG.CFT.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,ISR
SP.POP.GROW,3.221677224589719,3.30244804063226,4.82451753282139,3.68192274450533,3.9560164699833,3.49380513612804,2.54250983658102,4.31775292137498,2.09091972211573,2.60578123867595,3.31597634685525,3.14439275996358,2.54155549175577,4.04661497664812,2.97542610817927,2.28347158162025,2.23249111573749,2.23910837884949,2.10880058869326,2.56835947346954,2.4009504033329,1.99138569400056,1.8781070374563,1.81912587693629,1.30689178563831,1.7636300778012,1.54714759753579,1.61517124551543,1.65705755029368,1.69646925735759,3.09460300917429,6.01700878321945,3.45546689873163,2.6580917791605,2.58926284874797,2.66828695661805,2.61650594252757,2.49839504329334,2.28687869043162,2.54643388659354,2.64233191305756,2.35711729946802,2.01405839404727,1.80551975888109,1.76762364154994,1.76289766113006,1.76780587358185,1.7761008691798,1.7765791059698,2.39020733801215,1.82675240987847,1.84807786159597,1.84615132126711,1.86605289478673,1.91954379859591,1.98128897562083,1.9603489624817,1.93872567441099,1.92662286520241,1.90898263957994,1.76367939210866,1.68190551747412,1.96636884788361,2.06280419087907,1.6334430305086585,ISR
EN.POP.DNST,75.16120723614404,100.970425138632,105.961182994455,109.935304990758,114.371534195933,118.438077634011,121.487985212569,126.84842883549,129.52865064695,132.948243992606,137.430683918669,141.820702402957,145.47134935305,151.478743068392,156.053604436229,159.658040665434,163.26247689464,166.959334565619,170.517560073937,174.953789279113,179.205175600739,182.809611829945,186.275415896488,189.695009242144,192.190388170055,195.609981515712,198.65988909427,201.894639556377,205.268022181146,208.780036968577,215.341959334566,228.69685767098,236.73752310536,243.1146025878,249.49168207024,256.238447319778,263.031423290203,269.685767097967,275.924214417745,283.040665434381,290.619223659889,297.550831792976,303.604436229205,309.135859519408,314.648798521257,320.244916820702,325.956561922366,331.797597042514,337.744916820702,345.914972273567,352.292051756007,358.863216266174,365.549907578558,372.435304990758,379.653419593346,387.250462107209,394.916820702403,402.647874306839,410.480591497227,418.391866913124,425.836414048059,433.059149722736,415.6054361989027,421.0964721499149,426.58750810092715,ISR
SP.POP.TOTL,2114020.0,2185000.0,2293000.0,2379000.0,2475000.0,2563000.0,2629000.0,2745000.0,2803000.0,2877000.0,2974000.0,3069000.0,3148000.0,3278000.0,3377000.0,3455000.0,3533000.0,3613000.0,3690000.0,3786000.0,3878000.0,3956000.0,4031000.0,4105000.0,4159000.0,4233000.0,4299000.0,4369000.0,4442000.0,4518000.0,4660000.0,4949000.0,5123000.0,5261000.0,5399000.0,5545000.0,5692000.0,5836000.0,5971000.0,6125000.0,6289000.0,6439000.0,6570000.0,6689700.0,6809000.0,6930100.0,7053700.0,7180100.0,7308800.0,7485600.0,7623600.0,7765800.0,7910500.0,8059500.0,8215700.0,8380100.0,8546000.0,8713300.0,8882800.0,9054000.0,9215100.0,9371400.0,9557500.0,9756700.0,9290777.5,ISR
AG.LND.TOTL.K2,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,21640.0,ISR
SN.ITK.MSFI.ZS,-14.64285714285711,-14.171428571428578,-13.699999999999932,-13.2285714285714,-12.757142857142867,-12.28571428571422,-11.814285714285688,-11.342857142857156,-10.87142857142851,-10.399999999999977,-9.928571428571445,-9.457142857142799,-8.985714285714266,-8.514285714285734,-8.042857142857088,-7.571428571428555,-7.100000000000023,-6.628571428571377,-6.157142857142844,-5.685714285714312,-5.214285714285666,-4.742857142857133,-4.271428571428601,-3.7999999999999545,-3.328571428571422,-2.8571428571428896,-2.3857142857142435,-1.914285714285711,-1.442857142857065,-0.9714285714285325,-0.5,-0.028571428571353863,0.4428571428571786,0.914285714285711,1.3857142857143572,1.8571428571428896,2.328571428571422,2.800000000000068,3.2714285714286007,3.742857142857133,4.214285714285779,4.685714285714312,5.157142857142844,5.62857142857149,6.100000000000023,6.571428571428555,7.042857142857201,7.514285714285734,7.985714285714266,8.457142857142912,8.928571428571445,9.399999999999977,9.871428571428623,10.342857142857156,10.814285714285688,11.0,11.6,12.3,12.9,13.7,14.2,13.2,14.585714285714289,15.057142857142821,15.528571428571468,ISR
NY.GDP.PCAP.KD,8730.55775901683,9393.33091284802,9859.97078724568,10520.0083053453,10914.5645747273,11488.182648814,11190.8561012552,11038.9509138847,12566.373016641,13904.0196644253,14433.4011557957,15518.3040529264,16966.5037948267,17204.0418741309,17781.1876740117,17943.3542115412,17603.7991168784,17392.2277044914,17975.2929342695,18607.0794200973,18469.0997104097,19071.7375121441,19106.6717563149,19392.4823623624,19319.3160332709,19747.8568557662,20259.4398885366,21358.133970308,21618.4445594676,21376.9489346037,22241.6634605927,22560.9158983084,23485.7508717011,23811.1918235925,24926.0219214881,25872.2304216269,26698.2315740449,27026.4814260925,27502.5738477223,27704.0215974216,29321.3254007484,28733.9412605501,28128.8460691258,28010.6074556958,28836.5131848105,29503.9014620245,30605.1559987527,31880.3450537383,32337.1977109655,31852.2671973223,33048.5545890362,34247.623280715,34491.1601071181,35348.3068537152,36035.2577522884,36206.5222171621,37109.0218162488,37953.0404593554,38744.1604404811,39591.3687578516,38176.7543372587,40772.9704864616,42710.7782216294,42674.3002343717,40580.66334839922,ISR
NY.GDP.PCAP.KD.ZG,4.1714524629406355,7.59141823609933,4.96777850931873,6.69411230866321,3.75053191908144,5.255528703499,-2.58810776819855,-1.35740452737581,13.8366599749547,10.644651770347,3.80739889720422,7.51661292733552,9.33220367999621,1.40004141204795,3.35471050409744,0.912011843655193,-1.89237246648352,-1.20185086743092,3.35244707972322,3.51474931806739,-0.741544154095294,3.26295169328013,0.183172844889,1.49586809096189,-0.377292229660696,2.21819872793252,2.59057494950916,5.42312170433259,1.21878900807278,-1.11708140795969,4.04507925164791,1.43538021911569,4.0992793801516,1.38569532508986,4.68195840911663,3.79606703034759,3.19261671281164,1.22948162741523,1.76157752140871,0.732468716618229,5.83779433480274,-2.00326599214151,-2.10585518337876,-0.420346476849517,2.9485462977587,2.3143861844074,3.73257258246224,4.16658243806236,1.43302293766602,-1.49960586559654,3.7557370227461,3.6282031289701,0.711105773404924,2.48512008275496,1.94337709417314,0.475269154590265,2.49264371119004,2.27442977959885,2.08447062883643,2.18667357283937,-3.57303741945609,6.80051563909181,4.75267735474706,-0.0854069833810911,1.0267410187382922,ISR
NY.GDP.DEFL.KD.ZG,54.04984628338093,8.60934375923014,8.91004308852736,7.69150877930657,5.44308224851953,-1.30786440112527,8.73082288465116,-1.68818351341471,-1.39929452148812,1.59626266238114,9.59824380631619,14.4299241246723,16.59104548599,22.2564194079522,35.4920921775463,36.5660149074669,31.3719358834348,41.5652966809438,56.1384447162403,76.8623714177863,125.369362230005,124.620723421774,127.244322404038,149.920982589589,384.770298130628,264.53670597357,50.1599310742804,20.1788722137121,19.1652276800053,18.7028670223912,15.932065365548,20.1297699194162,12.0581277275047,11.0902477558544,12.5379293358351,9.06923921014469,9.22887687613365,8.0860951794631,6.87811071735234,6.18609734466101,1.96049891310118,1.74772155822328,4.75981737527135,-0.469126358625502,0.127336204100104,1.03684667574994,1.44715970880094,0.859810868916242,1.35505672789652,4.41921177637248,1.18745258697469,1.46847532002307,3.26985860621581,1.80352515595645,0.669193442699594,2.31774802896861,0.357880736218405,-0.0338664330484306,0.783950865361831,1.83647019726104,1.0414184276851,2.12829471719861,4.62330721703144,3.94491333551869,3.5998780791812806,ISR
NY.ADJ.NNTY.KD,-182190344737.73047,-174211647378.05664,-166232950018.3828,-158254252658.70898,-150275555299.03516,-142296857939.36133,-134318160579.6875,-126339463220.01367,-118360765860.33984,-110382068500.66602,-102403371140.99414,-94424673781.32031,-86445976421.64648,-78467279061.97266,-70488581702.29883,-62509884342.625,-54531186982.95117,-46552489623.27734,-38573792263.603516,-30595094903.93164,-22616397544.257812,-14637700184.583984,-6659002824.910156,1319694534.7636719,9298391894.4375,17277089254.11133,25255786613.785156,33234483973.458984,41213181333.13086,49191878692.80469,57170576052.478516,65149273412.15234,73127970771.82617,81106668131.5,89085365491.17383,114802851228.526,122119682182.336,127635694734.405,133841181915.875,136256755002.463,145007623723.013,148150041112.556,146866926215.001,147565526067.71,154062961360.291,162981288868.22,173292706136.457,183679404235.417,184900759296.906,190286094971.108,202886517091.042,213266525283.376,216864683262.006,231035071633.65,244625375341.553,255274291176.076,269682917498.551,283379679435.091,293629500702.62,308898882524.666,301306358736.573,328953170482.789,312488891562.03516,320467588921.709,328446286281.3828,ISR
SH.XPD.CHEX.GD.ZS,5.219073969508756,5.254618859401461,5.29016374929418,5.3257086391868995,5.361253529079619,5.396798418972324,5.432343308865043,5.4678881987577626,5.503433088650482,5.538977978543187,5.574522868435906,5.610067758328626,5.645612648221345,5.681157538114064,5.716702428006769,5.752247317899489,5.787792207792208,5.823337097684927,5.858881987577632,5.894426877470352,5.929971767363071,5.96551665725579,6.001061547148495,6.036606437041215,6.072151326933934,6.107696216826653,6.143241106719373,6.178785996612078,6.214330886504797,6.249875776397516,6.285420666290236,6.320965556182941,6.35651044607566,6.392055335968379,6.427600225861099,6.463145115753804,6.498690005646523,6.534234895539242,6.569779785431962,6.605324675324667,6.62,7.02,6.92,6.86,6.8,6.9,6.71,6.7,6.83,6.92,6.89,6.84,6.98,6.96,7.05,7.02,7.1,7.18,7.23,7.17,7.71,7.9,7.42285714285714,7.458402032749859,7.493946922642579,ISR
SL.UEM.TOTL.ZS,22.973170788770176,22.66627740641718,22.359384024064184,22.0524906417113,21.745597259358306,21.438703877005423,21.131810494652427,20.824917112299545,20.51802372994655,20.211130347593667,19.90423696524067,19.597343582887788,19.290450200534792,18.98355681818191,18.676663435828914,18.36977005347603,18.062876671123036,17.755983288770153,17.449089906417157,17.142196524064275,16.83530314171128,16.528409759358397,16.2215163770054,15.914622994652518,15.607729612299522,15.30083622994664,14.993942847593644,14.687049465240761,14.380156082887765,14.073262700534883,13.766369318181887,13.387,14.08,12.741,9.934,8.782,8.455,9.751,10.749,11.183,11.102,11.812,12.888,13.505,13.029,11.342,10.707,9.379,7.704,9.534,8.48,7.139,6.762,6.137,5.789,5.176,4.723,4.14,3.917,3.731,4.169,4.812,3.695,3.389,3.3319943181818417,ISR
NY.GDP.MKTP.KD,486123900132.138,526021284061.97,558653805859.18,589992764707.732,606499005732.574,626319537099.306,663803472586.907,711455351416.863,758016935734.165,804241263251.938,846950515068.323,862348989577.022,894173856797.556,957891454594.579,1010576836194.79,989454133933.442,1059956551731.36,1087096748192.61,1122320202071.85,1189201052186.41,1229990843476.89,1240374765744.15,1245504778335.04,1260067263727.99,1300715172729.04,1337110298849.1,1375351277184.77,1419251948455.8,1478780730118.51,1528887491700.11,1559247756414.99,1583235965443.08,1596444514474.62,1582829943638.81,1616876989876.23,1663553589171.76,1684627233211.13,1715459486928.71,1746519856496.6,1774913511831.87,1842128690356.25,1878075465645.74,1882844706806.09,1885454835881.29,1912296060780.0,1927935754486.25,1962458137126.76,1991641321835.0,1972481476580.66,1868315968357.23,1900325748105.62,1913767385824.26,1856719783429.57,1822536356977.15,1822453476364.22,1836637711060.55,1860393935366.87,1891422683817.38,1908933681964.96,1918157617381.17,1746018467621.33,1891116791113.44,1966494766925.43,1984600131128.51,2227315864451.9297,ITA
NY.GDP.MKTP.KD.ZG,5.374529711984849,8.20724591384786,6.20365045787108,5.60972797819839,2.79770227911496,3.26802371964179,5.98479422519722,7.17861246556173,6.54455465470529,6.09805999558613,5.31050242854877,1.81810793366802,3.69048582478699,7.12586230436492,5.50014110132227,-2.09016291535852,7.12538513712093,2.56050084476698,3.24013975184891,5.95915942625737,3.4300164144226,0.844227607248143,0.413585694627969,1.16920349453939,3.22585231527985,2.79808576720868,2.85997186384608,3.19196062848015,4.19437730753005,3.38838345408922,1.98577494287171,1.53844755776618,0.834275453554895,-0.852805763831867,2.15102363802566,2.88683675924553,1.26678480191715,1.83021223388438,1.81061516197623,1.6257275993546,3.78695514323979,1.95137155605238,0.253942998968455,0.138626890776507,1.42359415817907,0.817848973650598,1.79063968081796,1.48707298036786,-0.962012840579291,-5.2809372082931,1.71329583916922,0.707333347034435,-2.98090576823772,-1.84106545088248,-0.0045475423638379,0.778304350716581,1.29346273155907,1.66785904106857,0.925810941012742,0.483198316597154,-8.97419212060699,8.3102399077017,3.98589744251659,0.920692213760276,-0.7676238059114269,ITA
EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,ITA
EG.CFT.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,ITA
SP.POP.GROW,0.640171634243277,0.668382874410405,0.676622989670017,0.729553242231653,0.822623699867765,0.842108616866269,0.77730440730804,0.723778172767654,0.631737252752781,0.56605850865814,0.528877031717835,0.466452872314018,0.567712498645759,0.678187647585975,0.654388935648374,0.597247218554801,0.498851058340731,0.424722057350148,0.356312950366128,0.289147207649738,0.20599975185947,0.12005432007943,0.0740818599916188,0.0362946366697159,0.0223509131041464,0.0288999392122477,0.0054492818967762,0.0102051195547741,0.0483205970471755,0.0750090045352437,0.0837085729587984,0.0692311889532843,0.0679244330808808,0.061135853002924,0.0203720739457194,0.0015885623091739,0.0281044080072756,0.05290695026061,0.0287740158774372,0.0168208444553697,0.045303631138613,0.0561676014374784,0.148916429490753,0.444507312655549,0.647182705470772,0.491389107503214,0.30055968851778,0.504933687397673,0.662469252941527,0.455613449577732,0.30759122234095,0.171978290995717,0.269541239520996,1.1592511168095,0.917504095962437,-0.0963761331392095,-0.169884073301448,-0.14986111697397,-0.190063640113791,-1.15302842389952,-0.487095091717782,-0.515599998844444,-0.326488181067642,-0.304633382751779,-0.1402611466413859,ITA
EN.POP.DNST,178.66928127584345,171.828057529496,172.994627860324,174.261330794601,175.700758219714,177.186596851518,178.569242800313,179.86637652579,181.00625616266,182.033762877835,182.999047975247,183.854646220802,184.901380435891,186.159620550134,187.381823127401,188.504304511917,189.44700962225,190.253343986944,190.932450443712,191.485325218456,191.880191084968,192.110689877937,192.253061779606,192.322851994152,192.365842711911,192.421444357553,192.431930230186,192.451569140798,192.544585359219,192.689065315698,192.850430111183,192.983988983714,193.115116793037,193.233215463602,193.272585087212,193.27565536704,193.329981979531,193.432294039645,193.487960286967,193.520509333243,192.555434569421,192.663618717833,192.950740232248,193.810329435476,195.068703967969,196.029609289932,196.61968158854,197.614991309288,198.928475777599,199.836888522173,200.452515572268,200.797546987333,201.339509262203,203.687120838096,205.564558126323,205.366538391305,205.017949533001,204.710937447163,204.322225904409,201.980545589195,200.999100491348,199.965416259464,205.44945212824825,205.8813903678032,206.31332860735813,ITA
SP.POP.TOTL,50199700.0,50536350.0,50879450.0,51252000.0,51675350.0,52112350.0,52519000.0,52900500.0,53235750.0,53537950.0,53821850.0,54073490.0,54381345.0,54751406.0,55110868.0,55441001.0,55718260.0,55955411.0,56155143.0,56317749.0,56433883.0,56501675.0,56543548.0,56564074.0,56576718.0,56593071.0,56596155.0,56601931.0,56629288.0,56671781.0,56719240.0,56758521.0,56797087.0,56831821.0,56843400.0,56844303.0,56860281.0,56890372.0,56906744.0,56916317.0,56942108.0,56974100.0,57059007.0,57313203.0,57685327.0,57969484.0,58143979.0,58438310.0,58826731.0,59095365.0,59277417.0,59379449.0,59539717.0,60233948.0,60789140.0,60730582.0,60627498.0,60536709.0,60421760.0,59729081.0,59438851.0,59133173.0,58940425.0,58761146.0,60860818.6875,ITA
AG.LND.TOTL.K2,293559.15573770495,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,295718.0,295718.0,295718.0,295718.0,295718.0,295718.0,295718.0,295718.0,295718.0,295718.0,295718.0,295718.0,295718.0,295718.0,295718.0,295718.0,295718.0,295718.0,295718.0,295717.0,295717.0,295717.0,295820.61475409835,295857.08989952406,295893.56504494976,ITA
SN.ITK.MSFI.ZS,32.15000000000009,31.717857142857156,31.285714285714334,30.853571428571513,30.421428571428578,29.989285714285757,29.557142857142935,29.125,28.69285714285718,28.260714285714357,27.828571428571422,27.3964285714286,26.96428571428578,26.532142857142844,26.100000000000023,25.6678571428572,25.235714285714266,24.803571428571445,24.371428571428623,23.939285714285802,23.507142857142867,23.075000000000045,22.642857142857224,22.21071428571429,21.778571428571468,21.346428571428646,20.91428571428571,20.48214285714289,20.050000000000068,19.617857142857133,19.18571428571431,18.75357142857149,18.32142857142867,17.889285714285734,17.457142857142912,17.02500000000009,16.592857142857156,16.160714285714334,15.728571428571513,15.296428571428578,14.864285714285757,14.432142857142935,14.0,13.567857142857179,13.135714285714357,12.703571428571422,12.2714285714286,11.83928571428578,11.407142857142844,10.975000000000023,10.542857142857201,10.11071428571438,9.678571428571445,9.246428571428623,8.814285714285802,8.6,7.6,7.5,7.2,6.7,6.3,5.7,5.35714285714289,4.925000000000068,4.492857142857247,ITA
NY.GDP.PCAP.KD,9683.8009018408,10408.770796901,10979.9497804945,11511.6047121621,11736.7179077176,12018.6392879866,12639.301444942,13448.934346875,14238.8702278857,15021.8912612817,15736.1836330101,15947.7220644908,16442.6579886459,17495.2850451837,18337.1605795574,17846.9745510807,19023.5041749574,19427.9110592648,19986.0625779522,21115.9194623778,21795.2545189366,21952.8848612744,22027.3545327407,22276.812376138,22990.2903298322,23626.749268459,24301.1433759903,25074.2673152936,26113.3555152329,26977.9326628205,27490.6320397627,27894.2427947176,28107.8590258445,27851.1213575016,28444.4102547741,29265.0890480926,29627.4869484224,30153.7751753268,30690.911722108,31184.6163874566,32350.9043668747,32963.6706090266,32998.2031900081,32897.3907788976,33150.4762169416,33257.7698032684,33751.7000191328,34081.0903298709,33530.3601449597,31615.2708145085,32058.1739940798,32229.4567910904,31184.5584255896,30257.6274259351,29979.9187217358,30242.3861352184,30685.645898943,31244.2270989224,31593.4802621599,32114.2998563994,29375.037340835,31980.6412402973,33364.1090461331,33774.0201855238,37447.68742624647,ITA
NY.GDP.PCAP.KD.ZG,4.704181980328428,7.4864188391403,5.48747776983897,4.84205248927545,1.95553270968074,2.40204614684984,5.1641632807452,6.40567760378137,5.87359459594798,5.49917950556613,4.75500960101749,1.34428039487906,3.10348977837458,6.40180594442019,4.81201382086347,-2.67318392261384,6.59231972628913,2.12582750574286,2.87293634907391,5.65322399056257,3.21717014392455,0.723232399974208,0.33922498995851,1.1324911624162,3.20278297292819,2.76838147537848,2.85436688673717,3.18143030285239,4.14404212443536,3.31086193455002,1.90043982743266,1.46817561113606,0.765807599435163,-0.913401721941298,2.1302154755529,2.88520235071749,1.23832837048366,1.77635122351289,1.78132437367471,1.60863473141113,3.73994653301939,1.89412399481279,0.104759513559856,-0.305508789463317,0.769317663351927,0.323656244406962,1.48515735957702,0.975922132963376,-1.61594062742927,-5.71150838276657,1.40091534299962,0.534287439584816,-3.24206011995115,-2.97240379999698,-0.917813879753353,0.875477401786128,1.46569044434084,1.82033385192226,1.11781661979235,1.64850339347826,-8.52972827622958,8.87012965883184,4.32595392769208,1.22859908779216,-0.6119738819688223,ITA
NY.GDP.DEFL.KD.ZG,11.332735129814921,2.78215888207636,5.79372991590633,8.45785990027879,6.48980793678663,4.19704019609371,2.23239628591618,2.77525898114087,1.73445112915147,4.05131666023534,6.86503492441068,7.17883799190318,5.63297445463147,12.7386317722905,20.2463802148206,16.9830893379841,17.4542759413683,18.4771578208988,13.9449736118056,15.4510276706142,20.815794339367,18.7872260862511,17.5409502379084,15.0967390421266,10.7618453102998,9.17464240026035,7.48841788190988,6.00928278208094,6.65040261914507,6.1973879442466,8.91406346285557,7.58132868312238,4.36811548625116,3.88595185807743,3.54247357636952,4.92524449399963,4.5076232078974,2.56737468974622,2.40262167809806,1.5361284470883,1.79239796601405,3.03359202588445,3.27434188043023,3.1478079285654,2.67018368106109,2.01055790083582,2.12485391464755,2.47899476586151,2.40070344440197,1.67883895982297,0.436360537541674,1.60717698349345,1.54730144037734,1.14761015891955,0.913241261981469,0.931863574759717,1.13435002037254,0.726343220957816,1.06813204686947,0.938114135013862,1.57917145706057,1.25837145663145,3.60458016609203,5.27321445450562,0.8265703062966168,ITA
NY.ADJ.NNTY.KD,722985136136.0078,739813850782.0234,756642565428.0391,773471280074.0586,790299994720.0742,807128709366.0898,823957424012.1055,840786138658.125,857614853304.1406,874443567950.1562,773126723952.76,789490408839.667,820398775767.594,853635377753.232,862126267575.114,844976052894.535,895726811472.962,924821907719.484,961005536938.142,1020968321109.49,1032753886259.78,1017932152982.85,1030478368714.97,1050461724960.72,1082888583305.91,1111603524117.76,1174206016609.77,1221451557552.97,1272102267453.72,1310396087407.59,1337959580699.36,1364880565950.75,1366903117804.91,1345180881154.5,1367920661870.45,1408010684008.1,1437349587531.58,1472679956755.09,1506332828822.03,1534869629694.86,1566209632161.5,1603127658027.79,1604156941889.01,1606815853658.98,1628936674304.3,1631789845272.94,1649654667100.27,1670796915888.44,1614081339941.53,1549011449815.03,1552566662805.98,1547742155552.22,1487479542249.24,1464610983502.15,1480164749221.19,1490060330951.33,1548069565542.19,1574994876057.6,1598079629142.45,1604345042906.93,1453007103539.86,1542694848407.35,1766365444189.0312,1783194158835.0469,1800022873481.0664,ITA
SH.XPD.CHEX.GD.ZS,5.298903162055339,5.363221343873519,5.427539525691699,5.49185770750988,5.55617588932806,5.62049407114624,5.68481225296442,5.749130434782614,5.813448616600795,5.877766798418975,5.942084980237155,6.006403162055335,6.070721343873515,6.135039525691695,6.199357707509876,6.263675889328056,6.32799407114625,6.39231225296443,6.4566304347826105,6.520948616600791,6.585266798418971,6.649584980237151,6.713903162055331,6.778221343873511,6.842539525691691,6.906857707509886,6.971175889328066,7.035494071146246,7.099812252964426,7.1641304347826065,7.228448616600787,7.292766798418981,7.357084980237161,7.421403162055341,7.4857213438735215,7.550039525691702,7.614357707509882,7.678675889328062,7.742994071146242,7.807312252964422,7.57,7.74,7.87,7.83,8.17,8.34,8.44,8.14,8.53,8.95,8.92,8.77,8.78,8.78,8.87,8.86,8.73,8.68,8.68,8.66,9.63,9.38,9.0,9.350948616600803,9.415266798418983,ITA
SL.UEM.TOTL.ZS,11.412874665775405,11.378540775401078,11.344206885026736,11.309872994652409,11.275539104278081,11.241205213903754,11.206871323529413,11.172537433155085,11.138203542780758,11.103869652406416,11.069535762032089,11.035201871657762,11.00086798128342,10.966534090909093,10.932200200534766,10.897866310160438,10.863532419786097,10.82919852941177,10.794864639037442,10.7605307486631,10.726196858288773,10.691862967914446,10.657529077540119,10.623195187165777,10.58886129679145,10.554527406417122,10.52019351604278,10.485859625668454,10.451525735294126,10.417191844919785,10.382857954545457,10.097,9.321,10.212,11.086,11.661,11.864,11.985,12.117,11.681,10.834,9.599,9.211,8.869,7.866,7.731,6.777,6.076,6.723,7.749,8.363,8.359,10.655,12.149,12.683,11.896,11.688,11.211,10.61,9.952,9.164,9.497,8.069,7.618,9.215505681818186,ITA
